counter,    accel.x,    accel.y,    accel.z,    gyro.p,    gyro.q,    gyro.r,    rot->phi,    rot->theta,    rot->psi,    rates->p,    rates->q,    rates->r,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3],    dr_state.x,    dr_state.y,    ctrl.cmd.phi,    ctrl.cmd.theta
2115,2024,-719,-6928,-414,-1464,-187,-0.444707,0.487461,-1.569346,-0.066406,-0.343018,-0.035156,1.699219,-0.238281,-1.617188,6229,-46,-1786,-2622,9079,8177,9571,8537,0.976826,4.137751,-0.472656,-0.052002
2116,3392,-756,-9838,-337,-1344,-640,-0.444716,0.486839,-1.569208,-0.047607,-0.313721,-0.145752,1.699219,-0.238281,-1.617188,6228,-59,-2004,-2922,9043,8131,9617,8576,0.967804,4.136559,-0.474121,-0.099609
2117,2152,-73,-17161,-368,-1179,-680,-0.444692,0.486079,-1.569692,-0.055176,-0.273438,-0.155518,1.699219,-0.238281,-1.617188,6227,-58,-2236,-3244,9045,8075,9674,8630,0.958773,4.135350,-0.475342,-0.146973
2118,2536,-273,-8344,-350,-1508,-721,-0.444760,0.485320,-1.569692,-0.050781,-0.353760,-0.165527,1.699219,-0.238281,-1.617188,6225,-65,-2394,-3581,8963,7993,9775,8663,0.949730,4.134123,-0.476562,-0.194824
2119,2573,-719,-5221,-374,-2183,-965,-0.444802,0.484148,-1.569693,-0.056641,-0.518555,-0.225098,1.699219,-0.238281,-1.617188,6224,-66,-2490,-3905,8952,7906,9873,8677,0.940676,4.132878,-0.478027,-0.242432
2120,2787,-124,-13948,-483,-2410,-969,-0.444846,0.482976,-1.569556,-0.083252,-0.573975,-0.226074,1.699219,-0.238281,-1.617188,6221,-54,-2657,-4226,8939,7667,9951,8713,0.931612,4.131615,-0.479248,-0.290283
2121,3180,207,-15814,-540,-2292,-935,-0.444920,0.481873,-1.569350,-0.097168,-0.545166,-0.217773,1.699219,-0.238281,-1.617188,6219,-49,-2883,-4500,8915,7656,10028,8716,0.922537,4.130334,-0.480469,-0.337891
2122,1542,290,-7397,-684,-2994,-1059,-0.445026,0.480290,-1.569214,-0.132324,-0.716553,-0.248047,1.699219,-0.238281,-1.617188,6217,-30,-2974,-4500,8867,7553,10077,8717,0.913452,4.129035,-0.481934,-0.385498
2123,1230,-236,-7406,-760,-3781,-1107,-0.445043,0.478570,-1.568940,-0.150879,-0.908691,-0.259766,1.699219,-0.238281,-1.617188,6214,-19,-3047,-4500,8836,7423,10178,8718,0.904356,4.127718,-0.483398,-0.433105
2124,2551,-675,-12739,-555,-4287,-1102,-0.445063,0.476371,-1.568461,-0.100830,-1.032227,-0.258545,1.699219,-0.238281,-1.617188,6210,-46,-3067,-4500,8773,7214,10215,8706,0.895250,4.126384,-0.484131,-0.457764
2125,3392,-463,-13709,-414,-4461,-1231,-0.444900,0.474243,-1.567984,-0.066406,-1.074707,-0.290039,1.699219,-0.238281,-1.617188,6206,-70,-3050,-4500,8671,7089,10287,8735,0.886133,4.125032,-0.484375,-0.457520
2126,2209,-480,-10169,-342,-4903,-1298,-0.444617,0.471775,-1.567439,-0.048828,-1.182617,-0.306396,1.707031,-0.109375,-1.597656,6202,-86,-2992,-4500,8668,6957,10355,8720,0.877006,4.123662,-0.484619,-0.457275
2127,865,-309,-7670,-128,-5664,-1309,-0.444213,0.469036,-1.566691,0.003418,-1.368408,-0.309082,1.707031,-0.109375,-1.597656,6196,-128,-2884,-4500,8568,6660,10416,8711,0.867869,4.122274,-0.484863,-0.457031
2128,1382,-387,-10484,76,-6595,-1492,-0.443635,0.466027,-1.565946,0.053223,-1.595703,-0.353760,1.707031,-0.109375,-1.597656,6190,-171,-2742,-4500,8511,6499,10467,8711,0.858722,4.120869,-0.485107,-0.456543
2129,3259,-661,-12891,98,-6632,-1752,-0.443179,0.462751,-1.565272,0.058594,-1.604736,-0.417236,1.707031,-0.109375,-1.597656,6183,-193,-2745,-4500,8484,6351,10519,8706,0.849566,4.119446,-0.485596,-0.456299
2130,3328,204,-9756,-231,-6584,-1965,-0.442876,0.459411,-1.564736,-0.021729,-1.593018,-0.469238,1.707031,-0.109375,-1.597656,6176,-161,-2774,-4500,8417,6319,10569,8693,0.840400,4.118006,-0.485840,-0.456055
2131,152,658,-9043,-518,-8430,-2105,-0.442581,0.455465,-1.563728,-0.091797,-2.043701,-0.503418,1.707031,-0.109375,-1.597656,6169,-128,-2489,-4500,8334,6158,10616,8685,0.831224,4.116548,-0.486084,-0.455566
2132,1741,239,-10327,-527,-9790,-2066,-0.442145,0.450917,-1.562388,-0.093994,-2.375732,-0.493896,1.707031,-0.109375,-1.597656,6161,-131,-2260,-4500,8306,5971,10673,8659,0.822040,4.115073,-0.486572,-0.455078
2133,5242,-258,-10392,-472,-9243,-2249,-0.441859,0.446446,-1.561595,-0.080566,-2.242188,-0.538574,1.707031,-0.109375,-1.597656,6152,-142,-2341,-4500,8278,5912,10718,8614,0.812846,4.113580,-0.487061,-0.454590
2134,2337,-627,-10655,-348,-9860,-2445,-0.441269,0.441715,-1.560534,-0.050293,-2.392822,-0.586426,1.707031,-0.109375,-1.597656,6143,-166,-2240,-4500,8288,5842,10767,8577,0.803644,4.112070,-0.487549,-0.454102
2135,666,26,-10073,-58,-11427,-2120,-0.440542,0.436320,-1.558943,0.020508,-2.775391,-0.507080,1.707031,-0.109375,-1.597656,6133,-218,-1979,-4500,8280,5765,10799,8546,0.794433,4.110542,-0.488037,-0.453613
2136,4265,-168,-8990,-6,-11632,-1965,-0.439642,0.430805,-1.557228,0.033203,-2.825439,-0.469238,1.707031,-0.109375,-1.597656,6122,-244,-1930,-4500,8318,5737,10827,8488,0.785213,4.108997,-0.488770,-0.452881
2137,2666,-363,-9645,-104,-11658,-2342,-0.438951,0.425170,-1.555721,0.009277,-2.831787,-0.561279,1.707031,-0.109375,-1.597656,6111,-246,-1916,-4500,8383,5689,10865,8420,0.775986,4.107435,-0.489502,-0.451904
2138,-1052,-183,-8920,111,-13323,-2582,-0.437919,0.418948,-1.553826,0.061768,-3.238281,-0.619873,1.707031,-0.109375,-1.597656,6100,-296,-1631,-4500,8416,5653,10892,8377,0.766751,4.105856,-0.490234,-0.451172
2139,2398,663,-10126,-19,-14740,-2366,-0.436981,0.412210,-1.551679,0.030029,-3.584229,-0.567139,1.707031,-0.109375,-1.597656,6087,-295,-1365,-4500,8498,5627,10913,8300,0.757509,4.104260,-0.490967,-0.450439
2140,4930,197,-11610,-281,-14140,-2506,-0.436226,0.405558,-1.549741,-0.033936,-3.437744,-0.601318,1.707031,-0.109375,-1.597656,6074,-274,-1426,-4500,8552,5583,10947,8224,0.748260,4.102647,-0.491943,-0.449219
2141,1530,-729,-9103,-383,-13630,-3005,-0.435531,0.398991,-1.548142,-0.058838,-3.313232,-0.723145,1.707031,-0.109375,-1.597656,6062,-271,-1491,-4500,8652,5554,10972,8166,0.739004,4.101017,-0.492920,-0.448242
2142,-1207,-126,-8811,-420,-15372,-3234,-0.434908,0.391782,-1.546229,-0.067871,-3.738525,-0.779053,1.707031,-0.109375,-1.597656,6050,-274,-1191,-4500,8760,5551,10984,8093,0.729742,4.099370,-0.493652,-0.447510
2143,1517,-856,-9966,-311,-16342,-3184,-0.434086,0.383936,-1.544135,-0.041260,-3.975342,-0.766846,1.707031,-0.109375,-1.597656,6038,-297,-1005,-4500,8817,5548,11009,8017,0.720474,4.097706,-0.494385,-0.446533
2144,3697,-1146,-9357,-180,-15792,-3641,-0.433380,0.376377,-1.542508,-0.009277,-3.841064,-0.878418,1.707031,-0.109375,-1.597656,6024,-329,-1063,-4500,8942,5533,11021,7958,0.711200,4.096025,-0.495361,-0.445557
2145,1087,-275,-12589,-296,-16084,-4067,-0.432709,0.368645,-1.540891,-0.037598,-3.912354,-0.982422,1.718750,0.039062,-1.589844,6012,-326,-995,-4500,9060,5554,11027,7915,0.701921,4.094328,-0.496094,-0.444824
2146,204,405,-12437,-368,-16906,-3999,-0.432048,0.360805,-1.539025,-0.055176,-4.113037,-0.965820,1.718750,0.039062,-1.589844,5999,-327,-841,-4500,9173,5564,11043,7812,0.692637,4.092615,-0.496826,-0.443848
2147,2693,9,-10948,-403,-17283,-3759,-0.431386,0.352468,-1.537040,-0.063721,-4.205078,-0.907227,1.718750,0.039062,-1.589844,5987,-334,-752,-4500,9274,5592,11054,7758,0.683348,4.090884,-0.497559,-0.443115
2148,4098,285,-9292,-723,-16845,-3910,-0.430909,0.344221,-1.535199,-0.141846,-4.098145,-0.944092,1.718750,0.039062,-1.589844,5974,-297,-799,-4500,9366,5617,11075,7719,0.674055,4.089138,-0.498535,-0.442139
2149,856,446,-9418,-996,-17619,-4062,-0.430656,0.335804,-1.533362,-0.208496,-4.287109,-0.981201,1.718750,0.039062,-1.589844,5962,-260,-652,-4500,9457,5639,11094,7662,0.664759,4.087374,-0.499268,-0.441162
2150,-135,-434,-10578,-815,-19367,-3892,-0.430121,0.326575,-1.531091,-0.164307,-4.713867,-0.939697,1.718750,0.039062,-1.589844,5950,-289,-326,-4500,9548,5676,11090,7609,0.655459,4.085595,-0.500244,-0.440186
2151,3891,-297,-13967,-592,-19676,-3742,-0.429509,0.317502,-1.528640,-0.109863,-4.789307,-0.903076,1.718750,0.039062,-1.589844,5937,-328,-215,-4500,9574,5708,11102,7521,0.646156,4.083799,-0.501221,-0.438965
2152,5572,336,-11296,-677,-18401,-3585,-0.428913,0.308905,-1.526449,-0.130615,-4.478027,-0.864746,1.718750,0.039062,-1.589844,5925,-327,-368,-4500,9624,5798,11110,7447,0.636850,4.081987,-0.502197,-0.437744
2153,1589,-53,-7999,-897,-18833,-3920,-0.428668,0.300076,-1.524338,-0.184326,-4.583496,-0.946533,1.718750,0.039062,-1.589844,5913,-306,-260,-4500,9715,5833,11112,7394,0.627543,4.080159,-0.503174,-0.436768
2154,-917,-788,-11564,-536,-21095,-4029,-0.427972,0.290316,-1.521859,-0.096191,-5.135742,-0.973145,1.718750,0.039062,-1.589844,5903,-371,162,-4500,9796,5881,11120,7354,0.618233,4.078315,-0.504150,-0.435791
2155,3680,434,-12277,-340,-21091,-3585,-0.427222,0.280266,-1.519138,-0.048340,-5.134766,-0.864746,1.718750,0.039062,-1.589844,5890,-417,240,-4500,9873,5927,11093,7233,0.608923,4.076455,-0.505127,-0.434326
2156,6297,507,-12215,-769,-19637,-3833,-0.426727,0.270625,-1.516615,-0.153076,-4.779785,-0.925293,1.718750,0.039062,-1.589844,5878,-376,72,-4500,9948,5985,11087,7192,0.599611,4.074579,-0.506348,-0.433105
2157,1038,-107,-12959,-950,-19726,-4348,-0.426512,0.261452,-1.514411,-0.197266,-4.801514,-1.051025,1.718750,0.039062,-1.589844,5867,-364,136,-4500,10011,6085,11075,7150,0.590299,4.072687,-0.507324,-0.431885
2158,-2243,1149,-10409,-976,-22342,-4289,-0.426132,0.250853,-1.511789,-0.203613,-5.440186,-1.036621,1.718750,0.039062,-1.589844,5858,-372,631,-4500,10073,6141,11037,7090,0.580988,4.070780,-0.508301,-0.430664
2159,2236,129,-13912,-989,-22765,-4121,-0.425811,0.239967,-1.508993,-0.206787,-5.543457,-0.995605,1.718750,0.039062,-1.589844,5847,-380,801,-4500,10117,6205,11010,7047,0.571676,4.068857,-0.509521,-0.429199
2160,5636,-519,-12398,-906,-21309,-4450,-0.425512,0.229926,-1.506567,-0.186523,-5.187988,-1.075928,1.718750,0.039062,-1.589844,5836,-406,664,-4500,10204,6326,10942,6963,0.562366,4.066918,-0.510742,-0.427979
2161,3109,509,-10095,-976,-20042,-4823,-0.425432,0.220283,-1.504578,-0.203613,-4.878662,-1.166992,1.718750,0.199219,-1.578125,5827,-408,519,-4500,10277,6379,10921,6911,0.553057,4.064963,-0.511719,-0.426758
2162,-1325,192,-12945,-1041,-21171,-4792,-0.425341,0.210474,-1.502530,-0.219482,-5.154297,-1.159424,1.718750,0.199219,-1.578125,5818,-412,754,-4500,10337,6444,10872,6877,0.543750,4.062994,-0.512695,-0.425537
2163,1067,-492,-13247,-523,-22858,-4577,-0.424901,0.199253,-1.499507,-0.093018,-5.566162,-1.106934,1.718750,0.199219,-1.578125,5810,-502,1106,-4500,10368,6485,10771,6764,0.534445,4.061008,-0.513428,-0.424561
2164,6423,178,-12202,-167,-22109,-4450,-0.424426,0.188927,-1.497036,-0.006104,-5.383301,-1.075928,1.718750,0.199219,-1.578125,5801,-582,1077,-4500,10436,6607,10734,6728,0.525143,4.059008,-0.514648,-0.423096
2165,4100,117,-11482,-416,-20557,-4555,-0.424081,0.179180,-1.494871,-0.066895,-5.004395,-1.101562,1.718750,0.199219,-1.578125,5793,-577,899,-4500,10478,6664,10688,6701,0.515845,4.056993,-0.515869,-0.421631
2166,-1355,456,-10462,-453,-21276,-4727,-0.423794,0.168955,-1.492714,-0.075928,-5.179932,-1.143555,1.718750,0.199219,-1.578125,5785,-601,1077,-4500,10530,6730,10639,6605,0.506549,4.054962,-0.516602,-0.420654
2167,799,1293,-14451,-636,-23283,-4385,-0.423502,0.157943,-1.490057,-0.120605,-5.669922,-1.060059,1.718750,0.199219,-1.578125,5778,-600,1489,-4500,10568,6766,10610,6576,0.497258,4.052916,-0.517578,-0.419434
2168,3235,1083,-15710,-769,-22839,-4123,-0.423380,0.147322,-1.486912,-0.153076,-5.561523,-0.996094,1.718750,0.199219,-1.578125,5771,-603,1526,-4500,10617,6891,10541,6516,0.487972,4.050855,-0.518799,-0.418213
2169,6844,-14,-13300,-819,-20781,-4265,-0.423379,0.137641,-1.484677,-0.165283,-5.059082,-1.030762,1.718750,0.199219,-1.578125,5765,-616,1281,-4500,10661,6954,10480,6400,0.478691,4.048779,-0.520020,-0.416504
2170,3453,775,-9657,-1222,-19816,-4461,-0.423536,0.128035,-1.482749,-0.263672,-4.823486,-1.078613,1.718750,0.199219,-1.578125,5760,-571,1178,-4500,10701,7041,10445,6392,0.469415,4.046688,-0.520996,-0.415283
2171,-1776,800,-12679,-1497,-20888,-4361,-0.423860,0.118133,-1.480509,-0.330811,-5.085205,-1.054199,1.718750,0.199219,-1.578125,5755,-538,1399,-4500,10746,7096,10382,6387,0.460145,4.044582,-0.521729,-0.414307
2172,-905,-41,-14477,-1102,-22627,-4341,-0.424021,0.107752,-1.477975,-0.234375,-5.509766,-1.049316,1.718750,0.199219,-1.578125,5751,-602,1762,-4500,10788,7198,10325,6220,0.450881,4.042461,-0.522705,-0.413086
2173,4811,-563,-13982,-784,-21753,-4363,-0.423953,0.097689,-1.475173,-0.156738,-5.296387,-1.054688,1.718750,0.199219,-1.578125,5747,-664,1720,-4500,10822,7252,10241,6155,0.441624,4.040326,-0.523682,-0.411865
2174,5149,-1032,-13179,-730,-19633,-4603,-0.424092,0.087943,-1.473286,-0.143555,-4.778809,-1.113281,1.718750,0.199219,-1.578125,5743,-695,1456,-4500,10850,7284,10218,6076,0.432374,4.038176,-0.524902,-0.410400
2175,0,219,-9865,-819,-19984,-4945,-0.424236,0.078327,-1.471457,-0.165283,-4.864502,-1.196777,1.718750,0.199219,-1.578125,5740,-706,1572,-4500,10874,7365,10177,6020,0.423132,4.036012,-0.525635,-0.409424
2176,-1232,1559,-12425,-1174,-21603,-4945,-0.424597,0.067740,-1.469320,-0.251953,-5.259766,-1.196777,1.718750,0.199219,-1.578125,5737,-677,1912,-4500,10924,7394,10123,5981,0.413897,4.033833,-0.526367,-0.408447
2177,2246,0,-15729,-1135,-21845,-4923,-0.424867,0.057466,-1.467167,-0.242432,-5.318848,-1.191406,1.718750,0.199219,-1.578125,5735,-700,2055,-4500,10959,7498,10050,5920,0.404671,4.031639,-0.527344,-0.407227
2178,7778,409,-14806,-1187,-19879,-4755,-0.425186,0.047687,-1.465254,-0.255127,-4.838867,-1.150391,1.718750,0.199219,-1.578125,5733,-707,1832,-4500,10988,7570,10042,5710,0.395454,4.029431,-0.528076,-0.406250
2179,6814,1263,-13070,-1621,-17331,-4705,-0.425829,0.039439,-1.463451,-0.361084,-4.216797,-1.138184,1.718750,0.199219,-1.578125,5732,-657,1469,-4500,11009,7595,10008,5640,0.386247,4.027209,-0.529053,-0.405029
2180,-391,717,-8257,-1763,-17427,-4895,-0.426415,0.030889,-1.462135,-0.395752,-4.240234,-1.184570,1.718750,0.328125,-1.566406,5732,-643,1501,-4500,11039,7659,9968,5619,0.377049,4.024973,-0.529541,-0.404297
2181,-2135,478,-11569,-1639,-20005,-5126,-0.427052,0.021364,-1.460382,-0.365479,-4.869629,-1.240967,1.718750,0.328125,-1.566406,5731,-668,1969,-4500,11075,7699,9939,5548,0.367861,4.022722,-0.530273,-0.403564
2182,3048,-549,-17663,-1482,-20182,-5052,-0.427658,0.011536,-1.458616,-0.327148,-4.912842,-1.222900,1.718750,0.328125,-1.566406,5732,-700,2089,-4500,11099,7743,9886,5445,0.358683,4.020457,-0.531006,-0.402588
2183,5237,341,-16191,-1196,-18889,-4962,-0.428183,0.002319,-1.456911,-0.257324,-4.597168,-1.200928,1.718750,0.328125,-1.566406,5732,-757,1979,-4500,11122,7763,9866,5396,0.349516,4.018178,-0.531494,-0.401611
2184,3835,1151,-13092,-1074,-17632,-4742,-0.428507,-0.006043,-1.455057,-0.227539,-4.290283,-1.147217,1.718750,0.328125,-1.566406,5733,-798,1850,-4500,11132,7797,9890,5337,0.340360,4.015885,-0.532227,-0.400635
2185,1655,14,-10588,-991,-16699,-4877,-0.428911,-0.014222,-1.453884,-0.207275,-4.062500,-1.180176,1.718750,0.328125,-1.566406,5733,-836,1748,-4500,11150,7834,9844,5270,0.331216,4.013577,-0.532959,-0.399658
2186,-479,819,-11349,-1057,-17403,-5121,-0.429376,-0.022829,-1.452514,-0.223389,-4.234375,-1.239746,1.718750,0.328125,-1.566406,5734,-853,1912,-4500,11176,7853,9814,5248,0.322083,4.011256,-0.533447,-0.399170
2187,1247,1437,-15338,-1229,-17689,-4991,-0.429943,-0.031499,-1.451144,-0.265381,-4.304199,-1.208008,1.718750,0.328125,-1.566406,5735,-853,2022,-4500,11185,7918,9796,5189,0.312963,4.008921,-0.533936,-0.398438
2188,4029,431,-14661,-1070,-17172,-4960,-0.430419,-0.040050,-1.449987,-0.226562,-4.177979,-1.200439,1.718750,0.328125,-1.566406,5737,-901,2017,-4500,11216,7918,9762,5174,0.303855,4.006572,-0.534668,-0.397705
2189,3899,331,-14487,-743,-16603,-5012,-0.430658,-0.047992,-1.448283,-0.146729,-4.039307,-1.213135,1.718750,0.328125,-1.566406,5739,-975,1997,-4500,11216,7950,9760,5118,0.294761,4.004209,-0.535156,-0.396973
2190,3963,70,-15925,-605,-15380,-5019,-0.430948,-0.055693,-1.447381,-0.113037,-3.740723,-1.214844,1.718750,0.328125,-1.566406,5741,-1027,1856,-4500,11222,7986,9754,5100,0.285679,4.001832,-0.535645,-0.395996
2191,3424,278,-10334,-629,-14476,-5324,-0.431148,-0.062908,-1.446821,-0.118896,-3.520020,-1.289307,1.718750,0.328125,-1.566406,5743,-1057,1745,-4500,11228,8001,9752,5065,0.276611,3.999441,-0.536133,-0.395508
2192,-334,1195,-7849,-841,-15424,-5673,-0.431459,-0.070738,-1.446206,-0.170654,-3.751465,-1.374512,1.718750,0.328125,-1.566406,5745,-1056,1942,-4500,11238,8049,9763,5037,0.267557,3.997036,-0.536377,-0.395264
2193,984,1312,-14485,-1105,-15877,-5422,-0.431963,-0.078511,-1.445393,-0.235107,-3.862061,-1.313232,1.718750,0.328125,-1.566406,5747,-1045,2078,-4500,11235,8093,9749,4997,0.258517,3.994618,-0.536621,-0.395020
2194,5444,1117,-20373,-1312,-14591,-5389,-0.432656,-0.086044,-1.444147,-0.285645,-3.548096,-1.305176,1.718750,0.328125,-1.566406,5750,-1033,1939,-4500,11231,8117,9761,4945,0.249491,3.992186,-0.536865,-0.394531
2195,3950,1205,-14929,-1564,-13589,-5228,-0.433294,-0.092723,-1.443818,-0.347168,-3.303467,-1.265869,1.707031,0.488281,-1.558594,5754,-1009,1832,-4500,11219,8142,9770,4951,0.240480,3.989741,-0.537354,-0.393799
2196,1965,-78,-12923,-1318,-13650,-5008,-0.433881,-0.099652,-1.443056,-0.287109,-3.318359,-1.212158,1.707031,0.488281,-1.558594,5757,-1058,1886,-4500,11209,8157,9783,4937,0.231484,3.987282,-0.537598,-0.393799
2197,2745,-214,-10619,-935,-13395,-5067,-0.434354,-0.106525,-1.442597,-0.193604,-3.256104,-1.226562,1.707031,0.488281,-1.558594,5760,-1129,1891,-4500,11209,8164,9794,4883,0.222504,3.984809,-0.537842,-0.393311
2198,2642,1568,-10866,-1213,-12451,-5071,-0.434883,-0.112972,-1.442320,-0.261475,-3.025635,-1.227539,1.707031,0.488281,-1.558594,5764,-1112,1778,-4500,11199,8203,9820,4868,0.213539,3.982323,-0.538086,-0.393066
2199,-337,783,-13735,-1375,-12976,-5054,-0.435520,-0.119793,-1.441226,-0.301025,-3.153809,-1.223389,1.707031,0.488281,-1.558594,5767,-1108,1915,-4500,11192,8239,9823,4833,0.204590,3.979823,-0.538086,-0.392822
2200,295,1107,-15372,-1390,-13933,-5019,-0.436129,-0.126497,-1.440619,-0.304688,-3.387451,-1.214844,1.707031,0.488281,-1.558594,5771,-1124,2139,-4500,11187,8251,9831,4789,0.195656,3.977310,-0.538574,-0.392334
2201,3572,893,-15321,-1479,-13164,-4845,-0.436739,-0.133083,-1.440072,-0.326416,-3.199707,-1.172363,1.707031,0.488281,-1.558594,5775,2556,827,-4500,11177,8265,9849,4757,0.186740,3.974783,0.392090,-0.538818
2202,5089,417,-15867,-1477,-12159,-4825,-0.437405,-0.139120,-1.439646,-0.325928,-2.954346,-1.167480,1.707031,0.488281,-1.558594,5779,2544,730,-4500,11186,8286,9844,4714,0.177839,3.972243,0.391602,-0.539062
2203,3882,627,-10542,-1449,-11030,-4923,-0.437961,-0.144854,-1.439655,-0.319092,-2.678711,-1.191406,1.707031,0.488281,-1.558594,5784,2531,591,-4500,11194,8261,9794,4690,0.168956,3.969689,0.391357,-0.539062
2204,1084,-263,-6901,-1451,-10533,-5228,-0.438578,-0.150346,-1.439061,-0.319580,-2.557373,-1.265869,1.707031,0.488281,-1.558594,5788,2528,536,-4500,11204,8183,9774,4708,0.160090,3.967123,0.391357,-0.539062
2205,-777,814,-12202,-1671,-11333,-5625,-0.439382,-0.156584,-1.439184,-0.373291,-2.752686,-1.362793,1.707031,0.488281,-1.558594,5792,2565,699,-4500,11221,8075,9719,4755,0.151241,3.964542,0.391113,-0.539307
2206,1171,2454,-19271,-2271,-12129,-5592,-0.440382,-0.162766,-1.439107,-0.519775,-2.947021,-1.354736,1.707031,0.488281,-1.558594,5797,2672,882,-4500,11242,7950,9598,4799,0.142409,3.961948,0.391113,-0.539307
2207,1948,1632,-14436,-2772,-12338,-5581,-0.441576,-0.169140,-1.439039,-0.642090,-2.998047,-1.352051,1.707031,0.488281,-1.558594,5802,2785,990,-4500,11255,7908,9566,4920,0.133595,3.959341,0.391113,-0.539307
2208,3144,1117,-12848,-2591,-12641,-5442,-0.442716,-0.175707,-1.438323,-0.597900,-3.072021,-1.318115,1.707031,0.488281,-1.558594,5808,2814,1125,-4500,11275,7767,9462,5080,0.124800,3.956721,0.391113,-0.539307
2209,6014,226,-13024,-2281,-10710,-4988,-0.443832,-0.181413,-1.438306,-0.522217,-2.600586,-1.207275,1.707031,0.488281,-1.558594,5814,2828,872,-4500,11291,7617,9278,5258,0.116022,3.954087,0.390625,-0.539551
2210,2656,-1278,-5721,-1645,-9138,-5076,-0.444454,-0.186380,-1.438561,-0.366943,-2.216797,-1.228760,1.707031,0.488281,-1.558594,5820,2797,641,-4500,11299,7513,9163,5437,0.107263,3.951440,0.390625,-0.539551
2211,-2041,-107,-5891,-1146,-10562,-5010,-0.444820,-0.191786,-1.438668,-0.245117,-2.564453,-1.212646,1.707031,0.488281,-1.558594,5824,2778,888,-4500,11317,7391,9260,5808,0.098523,3.948779,0.390869,-0.539551
2212,-1062,143,-13061,-802,-11536,-4638,-0.445217,-0.197883,-1.438204,-0.161133,-2.802246,-1.121826,1.707031,0.488281,-1.558594,5829,2780,1084,-4500,11339,7123,9100,5967,0.089801,3.946105,0.390869,-0.539551
2213,4718,-663,-20235,54,-10686,-4367,-0.445194,-0.203551,-1.437907,0.047852,-2.594727,-1.055664,1.687500,0.636719,-1.558594,5834,2705,995,-4500,11357,7116,8978,6136,0.081099,3.943418,0.390625,-0.539795
2214,4893,610,-15379,23,-9980,-4276,-0.445066,-0.208352,-1.436963,0.040283,-2.422363,-1.033447,1.687500,0.636719,-1.558594,5838,2757,916,-4500,11374,6839,8881,6281,0.072416,3.940718,0.390625,-0.539795
2215,3362,954,-10525,-409,-9225,-4215,-0.445241,-0.213096,-1.436945,-0.065186,-2.238037,-1.018555,1.687500,0.636719,-1.558594,5842,2874,806,-4500,11392,6741,8791,6435,0.063753,3.938004,0.389893,-0.540283
2216,543,1085,-7561,-854,-9670,-4424,-0.445559,-0.218157,-1.436741,-0.173828,-2.346680,-1.069580,1.687500,0.636719,-1.558594,5846,3017,890,-4500,11418,6671,8677,6701,0.055109,3.935277,0.389893,-0.540283
2217,71,1971,-10638,-1373,-10873,-4481,-0.446206,-0.223662,-1.436512,-0.300537,-2.640381,-1.083496,1.687500,0.636719,-1.558594,5851,3191,1116,-4500,11449,6622,8680,6791,0.046485,3.932537,0.389893,-0.540283
2218,2049,1442,-16044,-1379,-11355,-4337,-0.446855,-0.229424,-1.436008,-0.302002,-2.758057,-1.048340,1.687500,0.636719,-1.558594,5856,3306,1248,-4500,11466,6499,8499,6990,0.037881,3.929784,0.389648,-0.540283
2219,4652,1625,-16189,-1198,-10681,-3992,-0.447454,-0.234630,-1.434845,-0.257812,-2.593506,-0.964111,1.687500,0.636719,-1.558594,5862,3398,1192,-4500,11486,6424,8362,7066,0.029298,3.927017,0.389404,-0.540527
